0.640625,0.8125,0.65,0
0.21875,0.4375,0.3,1
0.109375,0.3125,0.2,2
0.09375,0.3125,0.2,3
0.09375,0.375,0.25,4
0.09375,0.5,0.3,5
0.09375,0.5625,0.3,6
0.078125,0.5625,0.25,7
0.0625,0.5625,0.25,8
0.046875,0.5625,0.25,9
0.03125,0.5,0.25,10
0.015625,0.5,0.25,11
0.015625,0.5,0.25,12
0.015625,0.5,0.25,13
0.0,0.5,0.25,14
