0.640625,0.75,0.7,0
0.265625,0.25,0.3,1
0.140625,0.25,0.2,2
0.109375,0.1875,0.25,3
0.109375,0.1875,0.25,4
0.109375,0.1875,0.25,5
0.109375,0.1875,0.25,6
0.09375,0.1875,0.25,7
0.078125,0.3125,0.25,8
0.0625,0.3125,0.25,9
0.0625,0.375,0.25,10
0.046875,0.375,0.2,11
0.03125,0.3125,0.2,12
0.03125,0.3125,0.2,13
0.015625,0.3125,0.2,14
0.0,0.3125,0.2,15
