0.640625,0.75,0.65,0
0.28125,0.1875,0.3,1
0.15625,0.1875,0.2,2
0.09375,0.25,0.2,3
0.09375,0.25,0.2,4
0.09375,0.25,0.2,5
0.078125,0.1875,0.25,6
0.0625,0.1875,0.25,7
0.0625,0.1875,0.25,8
0.046875,0.1875,0.25,9
0.03125,0.1875,0.2,10
0.015625,0.25,0.2,11
0.015625,0.25,0.25,12
0.0,0.25,0.2,13
