0.609375,0.875,0.7,0
0.296875,0.125,0.3,1
0.15625,0.1875,0.2,2
0.140625,0.1875,0.25,3
0.140625,0.1875,0.25,4
0.140625,0.1875,0.25,5
0.109375,0.125,0.25,6
0.09375,0.1875,0.25,7
0.09375,0.1875,0.25,8
0.09375,0.1875,0.25,9
0.09375,0.1875,0.25,10
0.078125,0.1875,0.25,11
0.0625,0.1875,0.25,12
0.0625,0.1875,0.25,13
0.046875,0.1875,0.25,14
0.03125,0.1875,0.25,15
0.015625,0.1875,0.25,16
0.0,0.1875,0.25,17
