0.640625,0.8125,0.65,0
0.265625,0.125,0.4,1
0.15625,0.1875,0.2,2
0.109375,0.125,0.35,3
0.09375,0.125,0.35,4
0.09375,0.125,0.35,5
0.078125,0.125,0.35,6
0.0625,0.1875,0.3,7
0.0625,0.1875,0.3,8
0.046875,0.1875,0.4,9
0.03125,0.125,0.4,10
0.03125,0.125,0.4,11
0.015625,0.125,0.45,12
0.015625,0.125,0.45,13
0.0,0.125,0.45,14
