0.640625,0.75,0.7,0
0.296875,0.125,0.3,1
0.171875,0.1875,0.2,2
0.109375,0.1875,0.25,3
0.109375,0.1875,0.25,4
0.109375,0.1875,0.25,5
0.09375,0.1875,0.25,6
0.078125,0.125,0.2,7
0.0625,0.1875,0.2,8
0.0625,0.1875,0.2,9
0.046875,0.1875,0.15,10
0.03125,0.25,0.2,11
0.015625,0.25,0.2,12
0.0,0.3125,0.2,13
