0.65625,0.6875,0.7,0
0.28125,0.1875,0.3,1
0.171875,0.1875,0.2,2
0.125,0.125,0.2,3
0.125,0.125,0.2,4
0.09375,0.0625,0.2,5
0.078125,0.125,0.2,6
0.0625,0.125,0.2,7
0.0625,0.125,0.2,8
0.046875,0.125,0.2,9
0.046875,0.125,0.2,10
0.03125,0.1875,0.2,11
0.015625,0.1875,0.2,12
0.0,0.1875,0.2,13
