0.65625,0.75,0.65,0
0.265625,0.25,0.3,1
0.171875,0.125,0.2,2
0.125,0.125,0.25,3
0.125,0.125,0.25,4
0.125,0.125,0.25,5
0.109375,0.125,0.25,6
0.078125,0.125,0.2,7
0.0625,0.125,0.2,8
0.0625,0.125,0.2,9
0.0625,0.1875,0.2,10
0.0625,0.1875,0.25,11
0.0625,0.1875,0.25,12
0.0625,0.1875,0.25,13
0.046875,0.1875,0.25,14
0.03125,0.1875,0.25,15
0.015625,0.1875,0.25,16
0.0,0.1875,0.25,17
